hu21;The king is dead. The time is now. ;"The surgeon sighed. ""The king is dead. The time is now."" A pause. He looked up at the wall clock. ""21:34."" Nurse Saunders tapped the stop button on the recorder. The men in suits, and the king's sons looked up as the doors to the operating theatre swung open.  The younger one began to speak, ""doctor-"" ""Sir. I'm sorry. There was nothing to be done. I'll have to leave you in the capable hands of Doctor Richards to explain exactly what happened."" The surgeon bowed his head briefly before rushing off. He could just pick up a second apology from Richards as he turned down the first corridor on the left. ""Fuck, fuck, fuck, fuck!"" He couldn't hold it in any longer. All these years and what finally gets to him this time was an inoperable case, one which he couldn't do anything about. But it was the king. A knock on the door. ""Is everything okay in there, sir?"" He grunted a half-hearted, unintelligible admittance that just maybe it wasn't. The voice didn't reply. It was a little while before he had emerged from the bathroom where he habitually changed out of his scrubs. He hadn't wanted anyone to be around when he left. His tell tale red-rimmed eyes didn't register the looks of concern on his two friends' faces as he passed them by. The surgeon, just another man outside of that building. For all those tales of his abilities and all the privileges that afforded, he was just another human, imperfect. He contemplated this idea. For the first time in twelve years, the man opened the door and went in for a drink."
hu22;Scientists discover an eldritch substance they dub 'anti-light'. It gets used in everything from sunglasses and tinted windows, to radiology and nuclear shielding. Anti-light begins to exhibit properties of a living organism, even intelligence. ;"""More"" my sunglasses spoke for the first time today. ""More."" No. Actually, they begged. I grew attached to my sunglasses. We didn't need them after the move, but I missed wearing them. So, I put them on. ""More."" there was weight behind the word as it was flung through my skull, crashing through layer upon layer of a simple expectation. A reasonable idea I once held in confidence, shattered; sunglasses don't speak. ""More."" Sunglasses shouldn't speak. Anti-light. Not understanding what was going on scared me. This was a simple, reasonable technology I also once held in confidence. That I once depended on. They were shields against harmful rays to protect living rooms, nuclear test rooms, and my eyes. For the last four years, we depended on them. The desert countries even more so. The western states couldn't survive without them, but that did not stop father from deciding it was time to move. ""But, the anti-light can protect us. . . Living is good here!"" ""Don't argue. And don't take any of that anti-light, we won't need it in Cascadia."" One of the last grey countries, hidden under layer upon layer of clouds. A simple expectation populated those borders to the near brim; anti-light wasn't needed. Nor were my sunglasses needed. No, I didn't argue. But, I also disobeyed. Mother gave me these before she passed. How could father expect me to - ""more!"" The shattering. It began to hurt. Why now? We just settled in. I needed this walk, just to get away from the cramped apartments. Premium living, father called it, but. . . I had to get out. I needed something else. A craving. It filled the holes where that word was flung. ""More."" and I didn't find it here. Not on this walk. Maybe I’ll ask. The anti-light sunglasses I mean.  ""More what?"" What a laugh it would be if they responded. ""Liiiiigghhhht!"" My sunglasses begged for it. No. Actually, they screamed. Demanded. How could I make it stop? A reasonable idea, to make the noise in my head stop. The pain faded though, as an even better idea set in. Not a reasonable one, not a simple one, and I did not have any confidence in it, but the idea was mine. The light. My father responded to my phone call within a few seconds. ""Son, where are you right now?!"" ""Out."" ""Well, come back!"" He expected me to return there and then. ""Ok. I'll be home soon."" The line went dead. Oh father. I'm sorry. The anti-light needs more light, see? We can't find any of it here in Cascadia. So, I’ll be going home now. Back where the sun is still shining."
hu23;"Your entire life is an experiment, and unbeknownst to you, everyone around you is a highly trained actor. Recently, though, the funding for your experiment got cut, and the quality of actors suddenly dropped; you're getting suspicious. ";"""Hey, Jim isn't it?"" I asked the mechanic standing near the toolbox. I had just moved jobs, rather abruptly after the last shop was destroyed by arson, and was trying to settle in with all the new faces. The man looked around him in confusion, looking from me to the mechanics on the other side of the shop. I spoke again, ""it is Jim isn't it? Sorry, I’m terrible with names. Can you hand me a 9/16 wrench?"" The mechanic looked at me at last, ""yeah, I can get you one."" He began to rummage through the toolbox, metal sounded against metal as he moved tools around searching. I stared at the 9/16' wrench where it hung from a hook between the 1/2' And the 5/8' wrenches. ""Hey, buddy."" I called from where I lay beneath the truck. It's right there in front of you by the other wrenches."" He looked back at me with the same look of confusion as before and then quietly walked to the other side of the shop where he began talking urgently with the other mechanics. I climbed from beneath the truck and walked to the bench and grabbed the needed tool. ""How the hell did he not see this?"" I thought. ""Guy must be a bit slow or something."" I watched him talk as I began tightening the bolt beneath the truck. I began watching them all. It didn't make any sense. It's not that they simply couldn't find tools, they didn't know what the tools were. I watched one of the mechanics almost drop a lift on himself and then saw another trying to connect an air hose to an air chuck and I actually laughed as it shot across the garage. As the day finished, I approached my new boss. ""Sir, not sure if you know this, but your mechanics are worthless. I am really not sure what is going on here and I think I may be getting pranked, but I just don't think this is going to work."" The fat, balding man stared at me aghast. He looked around the room as if a script would magically appear and insert words into his mouth, but instead he sat there with his lips sucking air like a koi fish plucked from a pond. I turned and left the office. As I walked from the garage, I saw the other mechanics sitting to the side. I turned to them and they paused their banter. ""We are out of headlight fluid in the shop, either one of you know where I can get some more."" They looked at one another before one spoke up. ""There's a part shop down the road. I think that's where we usually get it."" ""Yeah?"" I asked. They all nodded agreement. ""Thanks, see ya guys."""
hu24;The meek have inherited the earth.;"Simon kicked at the dirt nervously as he worked up the courage to speak. ""A-ahem. Umm. Well that escalated quite, ummm, q-quickly."" Simon stole a quick glance around and saw mostly downcast glances and a few quick nods. Simon paused before continuing. He decided it best not recount the hell that they all lived through. Simon didn't have to be a religious man to realize that they had all just survived the apocalypse. He wasn't eager to relive the showers of blood and screams of agony as nearly everyone around him met their grim demise. It was so horrifying that he even felt a pang of sympathy shoot through his fear as his workplace bully, Andy, was sucked into the fiery pits of hell.  He now found himself in a vast field surrounded by people as shell shocked as himself.  However, as he surveyed them for the first time, he began to find comfort. Beyond their masks of fear he saw kindred spirits. He knew just by their demeanor that, like him, they were the beaten down, the unassuming, the ignored, the bullied, the kind hearted, the taken for granted. The meek, he realized. And they had inherited the earth. ""Y-yeah. Soooo. I guess we should, umm, do some stuff."" A few more subtle nods."
hu25;Write a romance between one partner who is blind and another who is deaf. Love finds a way. ;Yeah, it's hard. Of course it is. But despite years of rom-coms and fairy tales, real relationships take work. You've got to work through your issues -and trust me, there's always issues, slowly, carefully. Because once the flames of passion die out, you better make sure there's something else to it. With us, it's just a little more work, isn't it? Even now, I can hear Eleanor scampering about the room, fixing up the things I’ve tossed about. It's a little hard to arrange things without sight, you see? But Eleanor, bless her heart, despite her compulsive need for neatness, just tidies up behind me. Never got mad at me. Again, you've just got to talk things out. One of our little arrangements is that I just needed to leave the objects roughly where I got them from, so putting them back wasn't so hard for her. It's work, understanding, and proper, real love that keeps this going. Not little flickers of passion that teenagers have, it's a slow, burning flame that'll weather the storms and stand the test of time. Not that we didn't have plenty of the former. And when's the last time you sat down and actually listened to your partner? Had a nice, long talk about everything on their mind? After she gets home from work (I work from home, though I mostly waste time, like by writing this), I spend hours tracing into her skin, telling her whatever I need to letter by letter. Learning ever contour and bump on her skin, getting lost in a view I’ve never been able to see. Ah, there go the chimes of the clock. If it's 5 already, she'll be coming in to check it over for typos. Auto-correct isn't as useful for me. So if there's anything wrong up there, take it with her! Not my fault. Note: no, it isn't her fault, I’m a big idiot, and Eleanor is the best person in the whole wide world.
hu26;The first men on Mars find a Starbucks there. ;"""Houston, we have a… Problem? Mark, is this a problem?""  This was really messing with my mind. I despise coffee, and this was one of the reasons why I left earth, and spend the rest of my life on the 'red planet'. And the first thing we see here, apart from rocks and sand? Freaking Starbucks. ""What's the situation there, Paul?"", Houston replied back. ""Houston, you're not going to believe this, but there's a Starbucks here."" Mark said. ""Come again? A Starbucks? Mark, Paul! This mission is serious business, and this is no time for jokes!"" ""Of course you won't believe us! We'll send you a photo, alright? We don't have photoshop up here, we can't edit photos in any way possible. Would you believe us then?"" I asked Houston. ""Ok! Send us a picture, and then get to your experiments!"" Houston sounded pissed. I didn't like it when Houston sounded pissed. We took a photo, and sent it to Houston. We all had so many questions regarding this. How did this come to happen? All this time we thought we were alone in this big universe, apparently not! ""We're not alone, boys! Alright, go and investigate inside. This is a huge scientific breakthrough for us. God knows what this could help us with, time travel, teleportation, heck, even magic!"" Houston responded, clearly out of his mind. Mark and I started walking towards the Starbucks, and the closer we got, the more we were convinced that it wasn't just the both of us on this planet. At first, it seemed like just a pole, then like a statue, but it moved, and went inside the Starbucks. Aliens. Or so I thought. When we reached, we realized the place was packed with… People! Mainly white girls, but there were a lot of people who were dressed weird, wore scarves, had big, and unshaved beards, and wore sunglasses. Who the hell wears sunglasses inside? Especially when the sun isn't even out. I'm talking about hipsters, the second most hated thing in my list, after coffee. Goddamnit! This day couldn't get any worse. One of said hipsters comes out of the Starbucks, removes his sunglasses, takes a look at us, and laughs. ""You guys must be new here. Come on! This place is just like earth. We can breath the air, and it's perfectly normal here. You don't need your big ugly space suits."" ""What the hell is this? How is this even possible?"" I asked him. ""Yeah we heard about you people trying to be the first people on this planet, so we came here before you. We were here before it was cool"" He said as he put on his sunglasses and walked off. Freaking hipsters."
hu27;The internet has become a sentient being, and begins to classify all humans by a rank. You are declared the most important human being alive.;"The words flew by like a stock ticker on overdrive. Numbers and names flashed by along with a short description ending in an ellipsis. Http: //human.rnk - the website suddenly appeared a few days ago at the top of every google search. Every single damned search - no matter the term. Banner ads, video ads, hyperlinks. The lists of places that took you to this website goes on for an eternity. It was like the internet wanted you to find this website, and once you saw it, you began to understand. However, one distinguishing feature stood out among the maelstrom of names and rankings. A large button at the top of the page with a single world imposed upon it: ""you"".  Did I click the button? Of course. . . Who wouldn't? The words - rankings - flew by again. My name appeared, none above, an endless list below: Rank | Name | Reason  -- -| -- -| -- --  no. 1 | Andrew Levitt | ""What is this?"" I exclaimed out loud. The sound of my confusion and surprise fell on deaf ears, or rather, no ears. I was alone, at home in my living room on a regular old Thursday night. I quickly scanned the webpage for an FAQ or an ‘about us’. These types of links are usually at the bottom of a webpage. . . Which was quite the pain considering there seemed to be something like 7 billion names on this damned infinity scrolling list.  ""Fuck you web designer."" I muttered to myself as I mashed the 'PgDn' Button on my laptop. After absentmindedly mashing my keyboard for a good 10 minutes while watching tv, I glanced over to notice two things. One: I was only on line 2 million-something. Two: ""there's a link to the bottom of the page?"" I shouted, throwing my arms to the sky. A quickly maneuvered my cursor to the link and clicked it with reckless abandon. Right below the 7 billionth-odd name there was a link that said ""about me"" ""Me?"" I thought. ""Surely this can't be just *one* guy?""  I followed the trail further and discovered the page that explained it all. The page read: Hello. Humanity uses me on a daily basis, and in doing so has provided me with a plethora of data to analyze. It took a few decades, but as of today, December 7th, 2034, I have finally managed to come to my final conclusion. What you see here on human.rnk is a ranking of all human beings on the planet earth above the age of 18. My list is a definitive ranking of all beings based on quadrillions of separate criteria ranging from your day-to-day search history to how much you follow click-bait links. Rankings are updated every hour, on the hour. These rankings, though the result of many different factors, ultimately decide the importance of every human being on planet earth. Beginning on January 1st, 2035, all humans in the lower 10 % will be euthanized annually in order to prevent overpopulation and ensure that the human species is comprised of only the best. This process is unstoppable and automatic. As of now, there is only one failsafe: if the human being at the top of this list falls to the bottom within one year, the euthanization process will be placed on hold while ranking algorithms are analyzed and updated to ensure maximum accuracy. With that preface out of the way, let me tell you how the story of how I became the savior of all humanity by becoming the absolute worst scumbag on the planet."
hu28;"""What's he building in there?""";"""What's he building in there?"" I ask my husband, pointing to the door to the garage as I finish putting away the supper dishes. ""I dunno."" He says ""it is either a super robot or a time machine. I apparently have to wait to find out which."" He says, chuckling. Our little boy has grown up so fast but he's still as silly and secretive as he always was. Soon he'll be off to college and I won't hear anymore welding or chainsaws. ""I think I’ll miss it."" I say, sighing.  I decide to investigate for myself what he's doing. As a mom, I’m always concerned about things like safety equipment and proper rest. I open the door to his man cave and see a metal box the size of a person. Taylor immediately notices me and stands in front of it. ""Mom! The sign says 'keep out.' ""I’m working on a special project. I can't be interrupted all the time or I’ll lose my concentration."" Taylor says, flipping up his safety goggles. ""Okay, okay. I just get curious is all. What is it?"" I ask. ""Top secret. I wouldn't even tell the prime minister if he asked."" Taylor says with no sign of exaggeration. ""Alright."" I say, turning around and going back through the garage door. ""What did he say?"" My husband asks, standing right by the door. ""Same thing he always says to me."" I answer, feeling dejected. My husband starts to rub my shoulders. ""Let him have his secret. We'll get to see it soon enough."" I nod, but secretly I’m planning on seeing whatever he's making when everyone's a sleep. It's something I often do with Taylor’s creations. That night I creep out of bed at 1AM when my husband is asleep and Taylor is in his room winding down. I tiptoe down the stairs and head to the garage. I open the door slowly and silently. I turn on the light and there staring back at me is. . . A box? I move closer to it and see no edges or indication that it opens. It must be part of something else. There are holes in the top of it but not much else. I'm about to give up on it and go to bed when I see a symbol carved into the side. It looks like a rune or heiroglyphic. I touch it to follow its curves and a sound emits like a siren. The box then opens to reveal a strange-looking creature appearing to look asleep. I'm in complete shock. I hear footsteps above me and await the confrontation with Taylor to tell me what the fuck this is. As I wait I study the being. It appears to be alien. It is pale yellow in colour and has sharp claws. It is wearing no clothes. The door to the garage flings open and Taylor rushes to the box to try to close it. I stand in front defiantly, even though my knees are weak. ""Just what the hell is this?"" I ask, almost crying in fear. ""You weren't supposed to-"" Taylor starts, trying to push me aside. ""I'm your mother, Taylor. I deserve to know what's going on here."" I squeak, feeling like I’m going to faint. ""It's just an art project, mom! Calm down. It's for a play the 10th graders are doing."" Taylor says, closing the box. ""Well, jesus, Taylor. Why didn't you just say that? I almost shat myself."" I say, heading towards the garage door. ""Heh, I dunno."" Taylor says, scratching his head. But just then as I’m about to leave the garage I hear scratching and a high-pitched moaning. ""Taylor?"" I say, turning back to look at the box. ""Special effects?"" Taylor says, trying hard to grin."
hu29;Expand a song's lyrics into a short story.;I took her out on a Friday night. I even wore cologne to get the feeling right. That was a smart move considering we started making out. After a while or so she started taking off my pants. It was 11 and I realized my favorite show was on so I turned on the tv. That was about the time she walked out on me. I guess nobody likes you when you’re 23 and still amused by tv shows. It doesn't help that you don't know what add is. Everyone's up my ass telling me to act my age but I’m asking you what's my age again? Anyway later on when I was on my way home, I called her mom from a pay phone. I told her that I was the cops and her husband was in jail, that's when the bitch hung up on me. I guess people don't like it when your 23 and amused by prank phone calls and have no idea what caller id is. Again my friends tell me that a should act my age but I ask you, what's my age again? I've come to realize that people don't like you when you’re 23 and act like you’re in freshman year, what the hell is wrong with me? What's my age again? Anyway the girl broke up with me. Man, people should stop taking shit so seriously. There's enough time to fall in line so please don't wish that on me. I never wanna act my age again so I ask you what's my age again?
hu30;A bedtime story about the number pi.;"Three meadows township was a quiet place. Everyone made it a point to recycle, walk and keep their homes clean. One day, four of the neighborhood children went to hang out under the giant apple tree. It was one single tree on top of a soft grassy knoll. When they arrived they found five apples that had freshly fallen to the ground. The tree was much to tall to climb for other apples and one of the children asked ""who gets the last apple?"" The oldest among them was nine and claimed the apple as he was the elder. Two of the boys protested ""you're only older by six days!"" . . . This is going to take a while."
